name,cycles,insts,cacherefs
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-6_1_12_3.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-3_1_12_1.s,102.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-3_1_6_1.s,101.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-3_1_6_2.s,101.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_16_1.s,104.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_8_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_8_2.s,104.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_2.s,109.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_3.s,110.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_1.s,106.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_2.s,103.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_3.s,102.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_12_1.s,117.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_6_1.s,107.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_6_2.s,109.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_16_1.s,112.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_8_1.s,109.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_8_2.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_1.s,112.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_2.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_3.s,117.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_1.s,110.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_2.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_3.s,110.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_12_1.s,101.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_6_1.s,101.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_6_2.s,101.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_16_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_8_1.s,108.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_8_2.s,103.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_1.s,105.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_2.s,100.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_3.s,102.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_1.s,106.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_2.s,104.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_3.s,111.0,199.0,58.0
