name,cycles,insts,cacherefs
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_8_1.s,111.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_8_2.s,117.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_1.s,112.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_2.s,102.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_3.s,108.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_1.s,105.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_2.s,109.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_3.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_12_1.s,116.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_6_1.s,115.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_6_2.s,122.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_16_1.s,119.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_8_1.s,124.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_8_2.s,110.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_1.s,118.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_2.s,118.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_3.s,110.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_1.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_2.s,117.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_3.s,109.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_12_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_6_1.s,101.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_6_2.s,110.58,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_16_1.s,117.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_8_1.s,108.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_8_2.s,108.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_2.s,117.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_3.s,109.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_1.s,113.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_2.s,109.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_3.s,102.5,199.0,58.0
name,cycles,insts,cacherefs
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-3_1_12_1.s,109.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-3_1_6_1.s,115.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-3_1_6_2.s,108.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-4_1_16_1.s,124.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-4_1_8_1.s,110.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-4_1_8_2.s,124.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-5_1_10_1.s,110.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-5_1_10_2.s,126.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-5_1_10_3.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-6_1_12_1.s,110.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-6_1_12_2.s,109.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_0__SPLITPARAMS-6_1_12_3.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-3_1_12_1.s,116.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-3_1_6_1.s,101.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-3_1_6_2.s,122.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_16_1.s,112.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_8_1.s,111.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-4_1_8_2.s,117.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_1.s,112.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_2.s,102.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-5_1_10_3.s,108.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_1.s,105.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_2.s,109.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rdi_rsp_0x0_1__SPLITPARAMS-6_1_12_3.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_12_1.s,116.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_6_1.s,115.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-3_1_6_2.s,122.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_16_1.s,119.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_8_1.s,124.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-4_1_8_2.s,110.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_1.s,118.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_2.s,118.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-5_1_10_3.s,110.5,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_1.s,111.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_2.s,117.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_0__SPLITPARAMS-6_1_12_3.s,109.0,212.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_12_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_6_1.s,101.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-3_1_6_2.s,110.58,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_16_1.s,117.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_8_1.s,108.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-4_1_8_2.s,108.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_1.s,103.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_2.s,117.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-5_1_10_3.s,109.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_1.s,113.5,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_2.s,109.0,199.0,58.0
keccakRound_translated/keccakRound_MACROPARAMS-rsp_rdi_0x0_1__SPLITPARAMS-6_1_12_3.s,102.5,199.0,58.0
keccakRound_translated_originals/ORIG_keccakRound_MACROPARAMS-rdi_rsp_0x0_0.s,154.0,212.0,58.0
keccakRound_translated_originals/ORIG_keccakRound_MACROPARAMS-rdi_rsp_0x0_1.s,136.0,186.0,52.0
keccakRound_translated_originals/ORIG_keccakRound_MACROPARAMS-rsp_rdi_0x0_0.s,154.0,212.0,58.0
keccakRound_translated_originals/ORIG_keccakRound_MACROPARAMS-rsp_rdi_0x0_1.s,136.0,186.0,52.0
